-0.38866, -0.332838, 1.12214
-0.390009, -0.332296, 1.12214
-0.391358, -0.331755, 1.12214
-0.392701, -0.3312, 1.12214
-0.394039, -0.33063, 1.12214
-0.395376, -0.33006, 1.12214
-0.396714, -0.329491, 1.12214
-0.398051, -0.328922, 1.12214
-0.399389, -0.328352, 1.12214
-0.400726, -0.327783, 1.12214
-0.402056, -0.327195, 1.12214
-0.403379, -0.326592, 1.12214
-0.404702, -0.325989, 1.12214
-0.406024, -0.325387, 1.12214
-0.407347, -0.324784, 1.12214
-0.40867, -0.324181, 1.12214
-0.409993, -0.323578, 1.12214
-0.411316, -0.322975, 1.12214
-0.412624, -0.322342, 1.12214
-0.413928, -0.321698, 1.12214
-0.415231, -0.321055, 1.12214
-0.416535, -0.320412, 1.12214
-0.417839, -0.319769, 1.12214
-0.419142, -0.319126, 1.12214
-0.420446, -0.318482, 1.12214
-0.42175, -0.317839, 1.12214
-0.423042, -0.317174, 1.12214
-0.42432, -0.316482, 1.12214
-0.425599, -0.315789, 1.12214
-0.426877, -0.315097, 1.12214
-0.428155, -0.314405, 1.12214
-0.429434, -0.313713, 1.12214
-0.430712, -0.31302, 1.12214
-0.43199, -0.312328, 1.12214
-0.433269, -0.311636, 1.12214
-0.434516, -0.310889, 1.12214
-0.435759, -0.310136, 1.12214
-0.437003, -0.309383, 1.12214
-0.438246, -0.30863, 1.12214
-0.43949, -0.307877, 1.12214
-0.440733, -0.307124, 1.12214
-0.441977, -0.306371, 1.12214
-0.44322, -0.305618, 1.12214
-0.444447, -0.30484, 1.12214
-0.445641, -0.30401, 1.12214
-0.446835, -0.303181, 1.12214
-0.448029, -0.302351, 1.12214
-0.449222, -0.301522, 1.12214
-0.450416, -0.300692, 1.12214
-0.45161, -0.299863, 1.12214
-0.452804, -0.299033, 1.12214
-0.453997, -0.298203, 1.12214
-0.455119, -0.297279, 1.12214
-0.456242, -0.296355, 1.12214
-0.457364, -0.295432, 1.12214
-0.458487, -0.294508, 1.12214
-0.459609, -0.293584, 1.12214
-0.460732, -0.29266, 1.12214
-0.461855, -0.291737, 1.12214
-0.462969, -0.290804, 1.12214
-0.464001, -0.28978, 1.12214
-0.465032, -0.288756, 1.12214
-0.466064, -0.287732, 1.12214
-0.467096, -0.286708, 1.12214
-0.468128, -0.285684, 1.12214
-0.46916, -0.28466, 1.12214
-0.470191, -0.283635, 1.12214
-0.471163, -0.282557, 1.12214
-0.472086, -0.281434, 1.12214
-0.473008, -0.28031, 1.12214
-0.473931, -0.279187, 1.12214
-0.474853, -0.278063, 1.12214
-0.475776, -0.27694, 1.12214
-0.476698, -0.275816, 1.12214
-0.477584, -0.274665, 1.12214
-0.478379, -0.273448, 1.12214
-0.479174, -0.272232, 1.12214
-0.47997, -0.271015, 1.12214
-0.480765, -0.269798, 1.12214
-0.481561, -0.268581, 1.12214
-0.482356, -0.267364, 1.12214
-0.483118, -0.266128, 1.12214
-0.483772, -0.26483, 1.12214
-0.484425, -0.263531, 1.12214
-0.485079, -0.262233, 1.12214
-0.485733, -0.260934, 1.12214
-0.486386, -0.259636, 1.12214
-0.48704, -0.258337, 1.12214
-0.487652, -0.257021, 1.12214
-0.488154, -0.255657, 1.12214
-0.488657, -0.254293, 1.12214
-0.489159, -0.252928, 1.12214
-0.489661, -0.251564, 1.12214
-0.490164, -0.2502, 1.12214
-0.490666, -0.248836, 1.12214
-0.491122, -0.247457, 1.12214
-0.49147, -0.246046, 1.12214
-0.491818, -0.244635, 1.12214
-0.492167, -0.243223, 1.12214
-0.492515, -0.241812, 1.12214
-0.492864, -0.240401, 1.12214
-0.493212, -0.238989, 1.12214
-0.493526, -0.237571, 1.12214
-0.493724, -0.236131, 1.12214
-0.493923, -0.234691, 1.12214
-0.494121, -0.233251, 1.12214
-0.494319, -0.231811, 1.12214
-0.494518, -0.230371, 1.12214
-0.494716, -0.228931, 1.12214
-0.494915, -0.227491, 1.12214
-0.494979, -0.226039, 1.12214
-0.495037, -0.224586, 1.12214
-0.495095, -0.223134, 1.12214
-0.495152, -0.221681, 1.12214
-0.49521, -0.220228, 1.12214
-0.495267, -0.218776, 1.12214
-0.495325, -0.217323, 1.12214
-0.495334, -0.215871, 1.12214
-0.495263, -0.214419, 1.12214
-0.495193, -0.212967, 1.12214
-0.495123, -0.211515, 1.12214
-0.495052, -0.210063, 1.12214
-0.494982, -0.208611, 1.12214
-0.494912, -0.207159, 1.12214
-0.494842, -0.205707, 1.12214
-0.494721, -0.204259, 1.12214
-0.49454, -0.202817, 1.12214
-0.494359, -0.201374, 1.12214
-0.494178, -0.199932, 1.12214
-0.493998, -0.198489, 1.12214
-0.493817, -0.197047, 1.12214
-0.493636, -0.195605, 1.12214
-0.493455, -0.194162, 1.12214
-0.493262, -0.192722, 1.12214
-0.492996, -0.191292, 1.12214
-0.49273, -0.189863, 1.12214
-0.492465, -0.188434, 1.12214
-0.492199, -0.187005, 1.12214
-0.491933, -0.185576, 1.12214
-0.491667, -0.184146, 1.12214
-0.491401, -0.182717, 1.12214
-0.491135, -0.181288, 1.12214
-0.490829, -0.179867, 1.12214
-0.490499, -0.178452, 1.12214
-0.490168, -0.177036, 1.12214
-0.489837, -0.17562, 1.12214
-0.489507, -0.174205, 1.12214
-0.489176, -0.172789, 1.12214
-0.488845, -0.171374, 1.12214
-0.488514, -0.169958, 1.12214
-0.488178, -0.168544, 1.12214
-0.487796, -0.167141, 1.12214
-0.487414, -0.165739, 1.12214
-0.487033, -0.164336, 1.12214
-0.486651, -0.162933, 1.12214
-0.486269, -0.16153, 1.12214
-0.485887, -0.160128, 1.12214
-0.485506, -0.158725, 1.12214
-0.485124, -0.157322, 1.12214
-0.484706, -0.15593, 1.12214
-0.484284, -0.154539, 1.12214
-0.483861, -0.153148, 1.12214
-0.483438, -0.151757, 1.12214
-0.483016, -0.150366, 1.12214
-0.482593, -0.148975, 1.12214
-0.482171, -0.147584, 1.12214
-0.481742, -0.146195, 1.12214
-0.481286, -0.144815, 1.12214
-0.48083, -0.143435, 1.12214
-0.480374, -0.142054, 1.12214
-0.479918, -0.140674, 1.12214
-0.479462, -0.139294, 1.12214
-0.479006, -0.137913, 1.12214
-0.478542, -0.136536, 1.12214
-0.478058, -0.135165, 1.12214
-0.477575, -0.133794, 1.12214
-0.477091, -0.132423, 1.12214
-0.476607, -0.131052, 1.12214
-0.476124, -0.129681, 1.12214
-0.475629, -0.128314, 1.12214
-0.475122, -0.126952, 1.12214
-0.474615, -0.125589, 1.12214
-0.474108, -0.124227, 1.12214
-0.473601, -0.122864, 1.12214
-0.473076, -0.121509, 1.12214
-0.472549, -0.120154, 1.12214
-0.471479, -0.117451, 1.12214
-0.471479, -0.117451, 1.12214
